# Creating_software: MTpy v2, error: geometric_mean, error_value: 0.05, data_rotation: 0.0 deg clockwise, model_EPSG:28353
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error
> Full_Impedance
> exp(+i\omega t)
> [mV/km]/[nT]
> 0
> -27.267944 131.267928
> 23 42
4.80638e+01 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZYX -1.675118e+01 -1.721447e+01  1.411811e+00
4.80638e+01 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZYY  5.294798e+00  3.899133e+00  1.411811e+00
6.57933e+01 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZXX -2.072920e+01 -1.960485e+01  1.222487e+00
6.57933e+01 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZXY  1.898344e+01  2.151982e+01  1.222487e+00
6.57933e+01 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZYX -1.489240e+01 -1.456619e+01  1.222487e+00
6.57933e+01 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZYY  4.887174e+00  3.950206e+00  1.222487e+00
9.00628e+01 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZXX -1.757811e+01 -1.661176e+01  1.020955e+00
9.00628e+01 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZXY  1.519109e+01  1.782223e+01  1.020955e+00
9.00628e+01 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZYX -1.277577e+01 -1.240049e+01  1.020955e+00
9.00628e+01 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZYY  4.492799e+00  3.317771e+00  1.020955e+00
1.23285e+02 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZXX -1.564069e+01 -1.468115e+01  8.652190e-01
1.23285e+02 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZXY  1.198668e+01  1.470000e+01  8.652190e-01
1.23285e+02 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZYX -1.145348e+01 -1.086494e+01  8.652190e-01
1.23285e+02 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZYY  3.235174e+00  2.838090e+00  8.652190e-01
1.68761e+02 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZXX -1.370478e+01 -1.289594e+01  7.456958e-01
1.68761e+02 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZXY  9.621351e+00  1.282705e+01  7.456958e-01
1.68761e+02 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZYX -1.003946e+01 -9.572518e+00  7.456958e-01
1.68761e+02 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZYY  2.417501e+00  2.860842e+00  7.456958e-01
2.31013e+02 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZXX -1.162561e+01 -1.111451e+01  6.176841e-01
2.31013e+02 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZXY  7.666501e+00  1.034717e+01  6.176841e-01
2.31013e+02 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZYX -8.410814e+00 -8.348695e+00  6.176841e-01
2.31013e+02 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZYY  1.815699e+00  2.389852e+00  6.176841e-01
3.16228e+02 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZXX -9.664415e+00 -9.536978e+00  5.069016e-01
3.16228e+02 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZXY  6.386688e+00  7.938298e+00  5.069016e-01
